id,name,cate,corp,renamecardimage,cardimage,pre,discontinue,sharestate,annual
1127,IBK 웰릭스 카드,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/1168/card_img/21140/1168card.jpg,https://api.card-gorilla.com:8080/storage/card/1168/card_img/21140/1168card.jpg,18,0,1,8
1128,교보문고 롯데체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1169/card_img/21139/1169card.jpg,https://api.card-gorilla.com:8080/storage/card/1169/card_img/21139/1169card.jpg,28,0,1,4
1129,이사배 카드,CHK,IBK기업은행,https://api.card-gorilla.com:8080/storage/card/1170/card_img/21138/1170card.png,https://api.card-gorilla.com:8080/storage/card/1170/card_img/21138/1170card.png,32,0,1,10
1130,H.Point KB국민카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1171/card_img/21137/1171card.png,https://api.card-gorilla.com:8080/storage/card/1171/card_img/21137/1171card.png,22,0,1,5
1131,하나로마트 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1172/card_img/21136/1172card.png,https://api.card-gorilla.com:8080/storage/card/1172/card_img/21136/1172card.png,32,0,1,2
1132,교보문고 핫트랙스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1173/card_img/21135/1173card.jpg,https://api.card-gorilla.com:8080/storage/card/1173/card_img/21135/1173card.jpg,18,0,1,7
1133,하나 원큐 카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1174/card_img/21134/1174card.png,https://api.card-gorilla.com:8080/storage/card/1174/card_img/21134/1174card.png,19,0,1,2
1134,딩딩 신용카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1175/card_img/21133/1175card.png,https://api.card-gorilla.com:8080/storage/card/1175/card_img/21133/1175card.png,23,0,1,9
1135,프리미엄 GS POP 하나카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1176/card_img/21132/1176card.png,https://api.card-gorilla.com:8080/storage/card/1176/card_img/21132/1176card.png,37,0,1,9
1136,BNK 부자되세요 홈쇼핑카드,CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1177/card_img/21131/1177card.png,https://api.card-gorilla.com:8080/storage/card/1177/card_img/21131/1177card.png,11,0,1,4
1137,BNK 청춘불패 369(Oh!point)체크카드,CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1178/card_img/21130/1178card.png,https://api.card-gorilla.com:8080/storage/card/1178/card_img/21130/1178card.png,35,0,1,9
1138,교원 베이비 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1179/card_img/21129/1179card.jpg,https://api.card-gorilla.com:8080/storage/card/1179/card_img/21129/1179card.jpg,38,0,1,4
1139,풀무원 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1180/card_img/21128/1180card.png,https://api.card-gorilla.com:8080/storage/card/1180/card_img/21128/1180card.png,34,0,1,9
1140,여인닷컴 롯데DC플러스카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1181/card_img/21127/1181card.jpg,https://api.card-gorilla.com:8080/storage/card/1181/card_img/21127/1181card.jpg,18,0,1,6
1141,옥토 CMA 샤롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1182/card_img/21126/1182card.jpg,https://api.card-gorilla.com:8080/storage/card/1182/card_img/21126/1182card.jpg,48,0,1,1
1142,교원DC 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1183/card_img/21125/1183card.jpg,https://api.card-gorilla.com:8080/storage/card/1183/card_img/21125/1183card.jpg,12,0,1,2
1143,Z:IN 인테리어 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1184/card_img/21124/1184card.png,https://api.card-gorilla.com:8080/storage/card/1184/card_img/21124/1184card.png,7,0,1,8
1144,골든라이프 티타늄카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1185/card_img/21123/1185card.png,https://api.card-gorilla.com:8080/storage/card/1185/card_img/21123/1185card.png,17,0,1,4
1145,포켓몬을 사랑하는 고객용 하나멤버스 1Q 체크카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1186/card_img/21122/1186card.png,https://api.card-gorilla.com:8080/storage/card/1186/card_img/21122/1186card.png,37,0,1,4
1146,THE BOON SVIP 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1187/card_img/21121/1187card.png,https://api.card-gorilla.com:8080/storage/card/1187/card_img/21121/1187card.png,38,0,1,2
1147,펫 사랑 카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1188/card_img/21120/1188card.png,https://api.card-gorilla.com:8080/storage/card/1188/card_img/21120/1188card.png,28,0,1,7
1148,SK렌터카 신한카드 MY CAR,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1189/card_img/21119/1189card.png,https://api.card-gorilla.com:8080/storage/card/1189/card_img/21119/1189card.png,4,0,1,4
1149,SKT T라이트 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1190/card_img/21118/1190card.png,https://api.card-gorilla.com:8080/storage/card/1190/card_img/21118/1190card.png,24,0,1,8
1150,olleh 슈퍼 DC(Super DC) 신한카드 빅플러스,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1191/card_img/21117/1191card.png,https://api.card-gorilla.com:8080/storage/card/1191/card_img/21117/1191card.png,26,0,1,1
1151,LG U+ 스마트플랜 Plus 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1192/card_img/21116/1192card.png,https://api.card-gorilla.com:8080/storage/card/1192/card_img/21116/1192card.png,32,0,1,9
1152,LG U+ 사장님 통할인 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1193/card_img/21115/1193card.png,https://api.card-gorilla.com:8080/storage/card/1193/card_img/21115/1193card.png,41,0,1,6
1153,LG U+ Smart 10 신한카드 Big Plus,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1194/card_img/21114/1194card.png,https://api.card-gorilla.com:8080/storage/card/1194/card_img/21114/1194card.png,26,0,1,9
1154,LG BEST 모바일 Gold 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1195/card_img/21113/1195card.png,https://api.card-gorilla.com:8080/storage/card/1195/card_img/21113/1195card.png,44,0,1,2
1155,KT Super할부 Plus 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1196/card_img/21112/1196card.png,https://api.card-gorilla.com:8080/storage/card/1196/card_img/21112/1196card.png,20,0,1,1
1156,KBO제휴 신한카드 MY KBO,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1197/card_img/21111/1197card.png,https://api.card-gorilla.com:8080/storage/card/1197/card_img/21111/1197card.png,34,0,1,1
1157,IKEA for Business with 신한카드,CRD,신한카드,https://api.card-gorilla.com:8080/storage/card/1198/card_img/21110/1198card.png,https://api.card-gorilla.com:8080/storage/card/1198/card_img/21110/1198card.png,42,0,1,1
1158,GS칼텍스 신한카드 BigPlus,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1199/card_img/21109/1199card.png,https://api.card-gorilla.com:8080/storage/card/1199/card_img/21109/1199card.png,37,0,1,1
1159,GS칼텍스 신한카드 BigPlus Smart,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1200/card_img/21108/1200card.png,https://api.card-gorilla.com:8080/storage/card/1200/card_img/21108/1200card.png,33,0,1,2
1160,BC 부자되세요 홈쇼핑 신한카드,CHK,신한카드,https://api.card-gorilla.com:8080/storage/card/1201/card_img/21107/1201card.png,https://api.card-gorilla.com:8080/storage/card/1201/card_img/21107/1201card.png,4,0,1,5
1161,부산 동백전 체크카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1202/card_img/21106/1202card.png,https://api.card-gorilla.com:8080/storage/card/1202/card_img/21106/1202card.png,19,0,1,5
1162,콘텐츠박스 1Q(원큐) 카드 Daily,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1203/card_img/21105/1203card.png,https://api.card-gorilla.com:8080/storage/card/1203/card_img/21105/1203card.png,12,0,1,5
1163,코웨이 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1204/card_img/21104/1204card.png,https://api.card-gorilla.com:8080/storage/card/1204/card_img/21104/1204card.png,39,0,1,5
1164,청호나이스 플러스 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1205/card_img/21103/1205card.png,https://api.card-gorilla.com:8080/storage/card/1205/card_img/21103/1205card.png,9,0,1,1
1165,청년취업카드 하나멤버스 Mega BC 체크카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1206/card_img/21102/1206card.png,https://api.card-gorilla.com:8080/storage/card/1206/card_img/21102/1206card.png,10,0,1,2
1166,이랜드 클럽 신용카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1207/card_img/21101/1207card.png,https://api.card-gorilla.com:8080/storage/card/1207/card_img/21101/1207card.png,38,0,1,3
1167,캐쉬백카드,CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1208/card_img/21100/1208card.png,https://api.card-gorilla.com:8080/storage/card/1208/card_img/21100/1208card.png,28,0,1,4
1168,BNK 프렌즈 신용카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1209/card_img/21099/1209card.png,https://api.card-gorilla.com:8080/storage/card/1209/card_img/21099/1209card.png,1,0,1,9
1169,이랜드 클럽 체크카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1210/card_img/21098/1210card.png,https://api.card-gorilla.com:8080/storage/card/1210/card_img/21098/1210card.png,6,0,1,2
1170,윙고 장학재단 체크카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1211/card_img/21097/1211card.png,https://api.card-gorilla.com:8080/storage/card/1211/card_img/21097/1211card.png,30,0,1,5
1171,현대홈쇼핑 삼성지엔미포인트카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1212/card_img/21096/1212card.png,https://api.card-gorilla.com:8080/storage/card/1212/card_img/21096/1212card.png,16,0,1,9
1172,펫(PET)카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1213/card_img/21095/1213card.png,https://api.card-gorilla.com:8080/storage/card/1213/card_img/21095/1213card.png,49,0,1,7
1173,웰릭스렌탈 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1214/card_img/21094/1214card.png,https://api.card-gorilla.com:8080/storage/card/1214/card_img/21094/1214card.png,28,0,1,8
1174,아모레퍼시픽 카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1215/card_img/21093/1215card.png,https://api.card-gorilla.com:8080/storage/card/1215/card_img/21093/1215card.png,16,0,1,5
1175,썸뱅크 체크카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1216/card_img/21092/1216card.png,https://api.card-gorilla.com:8080/storage/card/1216/card_img/21092/1216card.png,16,0,1,8
1176,현대홈쇼핑 삼성애니패스포인트카드,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1217/card_img/21091/1217card.png,https://api.card-gorilla.com:8080/storage/card/1217/card_img/21091/1217card.png,35,0,1,8
1177,현대하이카다이렉트 삼성카드 7,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1218/card_img/21090/1218card.png,https://api.card-gorilla.com:8080/storage/card/1218/card_img/21090/1218card.png,45,0,1,6
1178,헬로모바일 삼성카드 2,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1219/card_img/21089/1219card.png,https://api.card-gorilla.com:8080/storage/card/1219/card_img/21089/1219card.png,15,0,1,10
1179,BNK 부자되세요 아파트카드,CRD,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1220/card_img/21088/1220card.png,https://api.card-gorilla.com:8080/storage/card/1220/card_img/21088/1220card.png,41,0,1,7
1180,한화이글스 삼성카앤모아카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1221/card_img/21087/1221card.png,https://api.card-gorilla.com:8080/storage/card/1221/card_img/21087/1221card.png,30,0,1,10
1181,BNK 2030 플래티늄카드(실버),CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1222/card_img/21086/1222card.png,https://api.card-gorilla.com:8080/storage/card/1222/card_img/21086/1222card.png,42,0,1,3
1182,한화손해보험카젠 삼성애니패스포인트카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1223/card_img/21085/1223card.png,https://api.card-gorilla.com:8080/storage/card/1223/card_img/21085/1223card.png,11,0,1,3
1183,한마음 패밀리 삼성티클래스카드,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1224/card_img/21084/1224card.png,https://api.card-gorilla.com:8080/storage/card/1224/card_img/21084/1224card.png,33,0,1,7
1184,KB국민 윙크카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1225/card_img/21083/1225card.png,https://api.card-gorilla.com:8080/storage/card/1225/card_img/21083/1225card.png,15,0,1,4
1185,롯데청주영플 체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1226/card_img/21082/1226card.jpg,https://api.card-gorilla.com:8080/storage/card/1226/card_img/21082/1226card.jpg,39,0,1,4
1186,한국투자증권CMA 삼성체크카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1227/card_img/21081/1227card.png,https://api.card-gorilla.com:8080/storage/card/1227/card_img/21081/1227card.png,23,0,1,4
1187,하이증권CMA 삼성체크카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1228/card_img/21080/1228card.png,https://api.card-gorilla.com:8080/storage/card/1228/card_img/21080/1228card.png,32,0,1,3
1188,kt M mobile카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1229/card_img/21079/1229card.png,https://api.card-gorilla.com:8080/storage/card/1229/card_img/21079/1229card.png,3,0,1,0
1189,LGU＋ 심플라이트카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1230/card_img/21078/1230card.png,https://api.card-gorilla.com:8080/storage/card/1230/card_img/21078/1230card.png,43,0,1,8
1190,BNK 2030 플래티늄카드(골드),CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1231/card_img/21077/1231card.png,https://api.card-gorilla.com:8080/storage/card/1231/card_img/21077/1231card.png,29,0,1,0
1191,플러스모바일 삼성카드 2,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1232/card_img/21076/1232card.png,https://api.card-gorilla.com:8080/storage/card/1232/card_img/21076/1232card.png,1,0,1,8
1192,LG전자 KB국민카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1233/card_img/21075/1233card.png,https://api.card-gorilla.com:8080/storage/card/1233/card_img/21075/1233card.png,33,0,1,3
1193,롯데카드 웨어러블(기본),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1234/card_img/21074/1234card.png,https://api.card-gorilla.com:8080/storage/card/1234/card_img/21074/1234card.png,35,0,1,2
1194,테크노마트 삼성빅앤빅카드,CRD,삼성카드,https://api.card-gorilla.com:8080/storage/card/1235/card_img/21073/1235card.png,https://api.card-gorilla.com:8080/storage/card/1235/card_img/21073/1235card.png,13,0,1,8
1195,BNK카드,CHK,BNK부산은행,https://api.card-gorilla.com:8080/storage/card/1236/card_img/21072/1236card.png,https://api.card-gorilla.com:8080/storage/card/1236/card_img/21072/1236card.png,37,0,1,3
1196,롯데카드 웨어러블(디씨레빗),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1237/card_img/21071/1237card.png,https://api.card-gorilla.com:8080/storage/card/1237/card_img/21071/1237card.png,18,0,1,8
1197,동부화재 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1238/card_img/21070/1238card.jpg,https://api.card-gorilla.com:8080/storage/card/1238/card_img/21070/1238card.jpg,20,0,1,10
1198,롯데카드 웨어러블(로카&로카박스/피겨),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1239/card_img/21069/1239card.png,https://api.card-gorilla.com:8080/storage/card/1239/card_img/21069/1239card.png,34,0,1,5
1199,STARTLUCK 카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1240/card_img/21068/1240card.png,https://api.card-gorilla.com:8080/storage/card/1240/card_img/21068/1240card.png,4,0,1,7
1200,롯데카드 웨어러블(솜솜이),CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1241/card_img/21067/1241card.png,https://api.card-gorilla.com:8080/storage/card/1241/card_img/21067/1241card.png,6,0,1,0
1201,스피킹맥스 하나카드,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1242/card_img/21066/1242card.png,https://api.card-gorilla.com:8080/storage/card/1242/card_img/21066/1242card.png,21,0,1,1
1202,U＋ 알뜰모바일카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1243/card_img/21065/1243card.png,https://api.card-gorilla.com:8080/storage/card/1243/card_img/21065/1243card.png,23,0,1,9
1203,롯데카드 웨어러블(포인트 먹보),CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1244/card_img/21064/1244card.png,https://api.card-gorilla.com:8080/storage/card/1244/card_img/21064/1244card.png,15,0,1,5
1204,동원몰포인트플러스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1245/card_img/21063/1245card.jpg,https://api.card-gorilla.com:8080/storage/card/1245/card_img/21063/1245card.jpg,5,0,1,8
1205,소노시즌 하나카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1246/card_img/21062/1246card.png,https://api.card-gorilla.com:8080/storage/card/1246/card_img/21062/1246card.png,40,0,1,5
